# 	 DM 	 SNR 	 Arrival Time (sec)
364 	 180.04 	 4.02 	 7.5288
365 	 183.28 	 4.20 	 7.4449
366 	 185.43 	 4.71 	 6.3544
367 	 188.67 	 4.15 	 7.1093
368 	 196.21 	 4.04 	 6.8577
369 	 198.37 	 4.10 	 7.1932
370 	 209.15 	 4.02 	 6.3544
371 	 209.15 	 4.15 	 6.6060
372 	 213.46 	 4.17 	 6.3544
373 	 216.70 	 4.25 	 7.5288
374 	 229.64 	 4.42 	 7.2771
375 	 239.34 	 4.24 	 6.6899
376 	 253.35 	 4.03 	 6.6899
377 	 256.59 	 4.07 	 6.7738
378 	 142.31 	 4.10 	 7.3400
379 	 4.85 	 4.55 	 7.7070
380 	 5.39 	 4.07 	 8.2942
381 	 6.47 	 4.44 	 8.4620
382 	 7.55 	 4.03 	 8.7976
383 	 8.09 	 4.66 	 7.7490
384 	 9.70 	 4.74 	 8.5459
385 	 11.86 	 4.85 	 8.1160
386 	 10.78 	 4.41 	 8.7137
387 	 12.40 	 4.28 	 7.7490
388 	 12.40 	 5.04 	 8.5459
389 	 14.02 	 4.56 	 8.0006
390 	 14.55 	 4.62 	 8.2942
391 	 15.09 	 4.46 	 8.5878
392 	 16.17 	 4.93 	 7.7070
393 	 18.33 	 5.05 	 8.1999
394 	 17.79 	 4.35 	 8.1265
395 	 17.79 	 4.53 	 8.9234
396 	 18.33 	 4.48 	 8.2523
397 	 21.02 	 4.77 	 8.5459
398 	 22.64 	 4.55 	 8.7871
399 	 22.64 	 4.37 	 7.8643
400 	 22.64 	 4.16 	 8.1684
401 	 23.18 	 4.50 	 7.7909
402 	 26.95 	 4.53 	 8.0321
403 	 24.80 	 4.16 	 8.7137
404 	 26.95 	 4.27 	 7.8748
405 	 27.49 	 4.11 	 8.7976
406 	 28.03 	 4.44 	 8.5040
407 	 32.34 	 4.27 	 7.6127
408 	 30.73 	 4.17 	 8.0006
409 	 32.88 	 4.14 	 7.7070
410 	 35.04 	 4.30 	 8.8814
411 	 36.66 	 4.19 	 7.7909
412 	 37.73 	 4.27 	 8.1999
413 	 43.12 	 4.17 	 8.3781
414 	 44.74 	 4.37 	 8.9653
415 	 51.75 	 4.53 	 7.8433
416 	 47.44 	 4.41 	 8.6298
417 	 58.22 	 4.43 	 8.5144
418 	 52.83 	 4.05 	 7.7909
419 	 52.83 	 4.37 	 8.8814
420 	 54.98 	 4.62 	 8.6298
421 	 58.22 	 4.09 	 8.3362
